"ID","Number","Invoice Ref","Created","Updated","Author","Description","Property Ref","Property","Branch","Client Ref","Client","Billing Card Ref","Billing Card Name","Date","Due Date","Days Overdue","Last Reminder Sent At","Subtotal","Tax","Total","Credit Total","Status","Task Ref","Task Name","Task ID","Task Status","Task Cost Centre","Task Category","Task Service Group"
2822,"U0000697","4110360","2025-03-21 19:16:57","2025-05-09 03:15:33","Jade Ogony","As per accepted defect quote QD-0013 dated 08-10-2024.","39233","The Kitchenary - 27 Holbeche Road, Arndell Park, NSW 2148","","72","The Kitchenary Pty Ltd","CO-2161","The Kitchenary Pty Ltd","2025-03-21","2025-04-30",351,"","698.5000","69.8500","768.3500",0.00,"PAID","T-04030","39233 (Quote QD-0013)","4030","COMPLETE","","Repair","R DETECTION"
2821,"U0000696","109262","2025-03-21 19:14:25","2025-04-24 03:04:35","Jade Ogony","As per accepted defect quote QD-0136 dated 19-11-2024.","39A605","MAERSK & L+F - Building 2 - 145 Hollinsworth Road, Marsden Park, NSW 2765","","","Logos Property Management Pty Limited","CO-2420","Logos Property Management Pty Ltd","2025-03-21","2025-04-30",351,"","616.2000","61.6200","677.8200",0.00,"PAID","T-04099","39A605 (Quote QD-0136)","4099","COMPLETE","","Repair","R DETECTION"
2820,"U0000695","109267","2025-03-21 19:11:27","2025-04-24 03:04:35","Jade Ogony","As per accepted defect quote QD-0131 dated 19-11-2024.","39A396","LOGOS - Orrcon Steel - Building 1- 145 Hollinsworth Road, Marsden Park, NSW 2765","","","Logos Property Management Pty Limited","CO-2420","Logos Property Management Pty Ltd","2025-03-21","2025-04-30",351,"","1040.0000","104.0000","1144.0000",0.00,"PAID","T-04100","39A396 (Quote QD-0131)","4100","COMPLETE","","Repair","R DETECTION"
2819,"U0000694","","2025-03-21 19:08:13","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0193 dated 29-11-2024.","39943","Ballarat House - 68-72 Wentworth Avenue, Surry Hills, NSW 2010","","571","Moruben Nominees Pty Limited","CO-1931","Moruben Nominees Pty Limited","2025-03-21","2025-04-30",351,"","686.4000","68.6400","755.0400",0.00,"PAID","T-04337","39943 (Quote QD-0193)","4337","COMPLETE","","Repair","R DETECTION"
2818,"U0000693","CWO0607238","2025-03-21 19:05:38","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0051 dated 25-10-2024.","39A438","ARBOUR - 63-65 Burrows Road, Alexandria, NSW 2015","","1098","Arbor Property","CO-504","Colliers International","2025-03-21","2025-04-30",351,"","460.0000","46.0000","506.0000",0.00,"PAID","T-04390","39A438 (Quote QD-0051)","4390","COMPLETE","","Repair","R DETECTION"
2817,"U0000692","","2025-03-21 19:02:31","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0194 dated 29-11-2024.","39622","Mercedes Benz - 43-47 O’Riordan Street, Alexandria, NSW 2015","","1006","LSH Auto (Sydney) Pty Ltd","CO-1988","LSH Auto (Sydney) Pty Ltd ( Mercedes)","2025-03-21","2025-04-30",351,"","772.0000","77.2000","849.2000",0.00,"PAID","T-05611","39622 (Quote QD-0194)","5611","COMPLETE","","Repair","R DETECTION"
2816,"U0000691","NKS201_2500025","2025-03-21 18:59:59","2025-07-12 03:06:56","Jade Ogony","As per accepted defect quote QD-0126 dated 18-11-2024.","39A164","NKS - 2 Eden Park Drive, Macquarie Park, NSW 2113","","","Nks (NSW) Pty Ltd C/- Dunnet Properties Pty Ltd Pty Ltd","CO-1729","Savills ( NSW) Pty Ltd","2025-03-21","2025-04-30",351,"","947.5700","94.7600","1042.3300",0.00,"PAID","T-06175","39A164 (Quote QD-0126)","6175","COMPLETE","","Repair","R DETECTION"
2815,"U0000690","Purchase Order 492069","2025-03-21 18:55:34","2025-05-09 03:15:33","Jade Ogony","As per accepted defect quote QD-0306 dated 15-01-2025.","39753 AU893","Goodman AU893 - Riverwood Business Park - 92-100 Belmore Road, Riverwood, NSW, 2210","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-03-21","2025-04-30",351,"","1176.6800","117.6700","1294.3500",0.00,"PAID","T-06274","39753 (Quote QD-0306)","6274","COMPLETE","","Repair","R DETECTION"
2814,"U0000689","556184","2025-03-21 18:49:44","2025-04-17 03:17:38","Jade Ogony","As per accepted defect quote QD-0192 dated 29-11-2024.","39180","PHEBRA - 17-19 Orion Road, Lane Cove, NSW 2066","","616","Phebra Pty Ltd","CO-1766","Orion Estates Pty Ltd","2025-03-21","2025-04-30",351,"","950.0000","95.0000","1045.0000",0.00,"PAID","T-06449","39180 (Quote QD-0192)","6449","COMPLETE","","Repair","R DETECTION"
2813,"U0000688","","2025-03-21 18:45:45","2025-04-17 03:17:38","Jade Ogony","As per accepted defect quote QD-0140 dated 21-11-2024.","39713","609-615 Harris Street, Ultimo, NSW 2007","","683","Harrison Investments Pty Ltd","CO-2036","Prosper Group","2025-03-21","2025-04-30",351,"","541.1000","54.1100","595.2100",0.00,"PAID","T-07497","39713 (Quote QD-0140)","7497","COMPLETE","","Repair","R DETECTION"
2812,"U0000687","Nelson Ferraria 15/11","2025-03-21 16:52:01","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0116 dated 15-11-2024.","39A284","Bodium - 487 Elizabeth Street, Surry Hills, NSW 2010","","164","X Commercial","CO-1731","DB Property Services Pty Ltd","2025-03-21","2025-04-30",351,"","540.0000","54.0000","594.0000",0.00,"PAID","T-02774","39A284 (Quote QD-0116)","2774","COMPLETE","","Repair","R DETECTION"
2811,"U0000686","","2025-03-21 16:49:24","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0176 dated 25-11-2024.","39A262","Bondi Bowling Club - 1A Warners Avenue, North Bondi, NSW 2026","","102","Bondi Bowling Club","CO-2132","Bondi Bowling Club","2025-03-21","2025-04-30",351,"","479.6000","47.9600","527.5600",0.00,"PAID","T-03138","39A262 (Quote QD-0176)","3138","COMPLETE","","Repair","R DETECTION"
2810,"U0000685","Work Order No: 286767 Purchase Order No: 497979","2025-03-21 16:44:00","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0360 dated 11-02-2025.","39A116 AU106","Goodman AU106 - M5 Industry Park - Building 1 -  1 Moorebank Avenue, Moorebank, NSW 2170","","","Goodman Property Services (Aust) Pty Limited  SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-03-21","2025-04-30",351,"","7600.0100","760.0000","8360.0100",0.00,"PAID","T-08087","39A116 (Quote QD-0360)","8087","COMPLETE","","Repair","R DETECTION"
2809,"U0000684","W13771894","2025-03-21 16:32:19","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0365 dated 13-02-2025.","39A208","Gateway Business Park - Unit 3/9/10 - 63-79 Parramatta Road, Silverwater, NSW 2128","","Knight Frank Australia Pty Ltd","Cambooya Properties C/o Knight Frank Australia Pty Ltd","CO-070","Knight Frank Australia Pty","2025-03-21","2025-04-30",351,"","868.0000","86.8000","954.8000",0.00,"PAID","T-08257","39A208 (Quote QD-0365)","8257","COMPLETE","","Repair","R DETECTION"
2808,"U0000683","Work Order No: 290009 Purchase Order No: 504147","2025-03-21 16:29:23","2025-04-19 03:17:16","Jade Ogony","As per accepted defect quote QD-0410 dated 28-02-2025.","39A589 AU150","Goodman AU150 - Forestridge Business Park - 14 Acquatic Drive Frenchs Forest, NSW 2086","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-03-21","2025-04-30",351,"","1175.0000","117.5000","1292.5000",0.00,"PAID","T-09158","39A589 AU150 (Quote QD-0410)","9158","COMPLETE","","Repair","R DETECTION"
2806,"U0000681","Sam Pearson","2025-03-21 15:17:00","2025-04-13 03:17:22","Jade Ogony","","39696","Costco Wholesale - 17-21 Parramatta Road, Auburn, NSW 2141","","280","Costco Wholesale Auburn","CO-1742","Costco Wholesale Australia Pty Ltd","2025-03-21","2025-04-30",351,"","460.0000","46.0000","506.0000",0.00,"PAID","T-09266","Fault on 19 March","9266","COMPLETE","","Callout","R DETECTION"
2797,"U0000680","639","2025-03-20 13:46:39","2025-05-09 03:15:33","Jade Ogony","As per accepted defect quote QD-0274 dated 07-01-2025.","39488","LOGOS - Unitrans -  2-4 Harvey Road, Kings Park, NSW 2148","","1084","Logos Property Management Pty Limited","CO-2420","Logos Property Management Pty Ltd","2025-03-20","2025-04-30",351,"","2095.5400","209.5500","2305.0900",0.00,"PAID","T-05952","39488 (Quote QD-0274)","5952","COMPLETE","","Repair","R DETECTION"
2794,"U0000677","Nelson Ferreira 10/8","2025-03-19 12:20:15","2025-04-10 03:04:31","Jade Ogony","","39933","Elizabeth Towers -  418A Elizabeth Street, Surry Hills, NSW 2010","","164","X Commercial","*None","c/- X Commercial","2025-03-19","2025-04-30",351,"","750.9000","75.0900","825.9900",0.00,"PAID","T-00902","418A Elizabeth Street  SURRY HILLS, 2010, NSW","902","COMPLETE","","Callout","R DETECTION"
2793,"U0000676","W13898194","2025-03-19 11:51:32","2025-04-12 03:16:27","Jade Ogony","","39A283","18 Smith Street, Parramatta, NSW 2150","","","EUREKA FUND 5 PTY LIMITED ATF EUREKA PROPERTY FUND C/- Knight Frank Australia Pty Ltd","CO-070","Knight Frank Australia Pty","2025-03-19","2025-04-30",351,"","525.0000","52.5000","577.5000",0.00,"PAID","T-09164","Isolation","9164","COMPLETE","","Callout","R DETECTION"
2792,"U0000675","CWO0621495","2025-03-19 11:50:58","2025-05-10 03:02:29","Jade Ogony","","39A000","Flamesafe - Standalone Sites 5 Mary Parade, NSW 2116","","","QTKT Pty Ltd ATF Propin Property Trust No1","CO-504","Colliers International","2025-03-19","2025-04-30",351,"","590.0000","59.0000","649.0000",0.00,"PAID","T-09241","126 Church St, Parramatta","9241","COMPLETE","","Callout","R DETECTION"
2791,"U0000674","","2025-03-19 11:46:59","2025-04-14 03:03:47","Jade Ogony","","39081","372-394 Elizabeth Street, Surry Hills, NSW 2010","","276","Contec Properties Pty Ltd","CO-032","Contec Properties Pty Ltd","2025-03-19","2025-04-02",379,"","460.0000","46.0000","506.0000",0.00,"PAID","T-09207","EVAC Test 2025","9207","COMPLETE","","Callout","R DETECTION"
2790,"U0000673","","2025-03-19 11:40:36","2026-02-14 03:13:25","Jade Ogony","","39A571","30 Loftus Road, Yennora , NSW 2161","","CO-2773","Cobra Waste Industries Pty Ltd","CO-2773","Cobra Waste Industries Pty Ltd","2025-03-19","2025-04-30",351,"","802.0000","80.2000","882.2000",0.00,"PAID","T-09185","Extingushers 9kg x 2","9185","COMPLETE","","Callout","R DETECTION"
2789,"U0000672","43801","2025-03-19 09:57:23","2025-04-12 03:16:27","Jade Ogony","","39399 AU181","Goodman AU181 -Homemaker Centre -  49-59 O'Riordan Street, Alexandria, NSW 2015","","","Nu-Tech Air Conditioning Pty Ltd","CO-2753","NUTECH Air conditoning pty ltd","2025-03-19","2025-04-30",351,"","920.0000","92.0000","1012.0000",0.00,"PAID","T-09186","Isolation T0.7B","9186","COMPLETE","","Callout","R DETECTION"
2788,"U0000671","Work Order No: 291145 Purchase Order No: 506082","2025-03-19 09:54:27","2025-04-12 03:16:27","Jade Ogony","","39A114 AU877","Goodman AU877 - Silverwater D/C - Light & Wonder - 4 Newington Road, Silverwater, NSW 1044","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-03-19","2025-04-30",351,"","1195.0000","119.5000","1314.5000",0.00,"PAID","T-09222","Greg 0416 358 772","9222","COMPLETE","","Callout","R DETECTION"
2787,"U0000670","WOT0025500","2025-03-19 09:46:59","2025-05-17 03:11:49","Jade Ogony","","39A513","ACU - Building 600-650 - 25a Baker Road, Strathfield, NSW 2055","","","Australian Catholic University (ACU)","CO-2387","Australian Catholic University (ACU)","2025-03-19","2025-04-30",351,"","690.0000","69.0000","759.0000",0.00,"PAID","T-09233","moke detector in room 640.G.29.","9233","COMPLETE","","Callout","R DETECTION"
2786,"U0000669","PO: 506366 WO: 291314","2025-03-19 09:14:15","2025-04-19 03:17:16","Jade Ogony","As per accepted defect quote QD-0448 dated 07-03-2025.","39A416 AU019","Goodman AU019 - Transtech Business Park - 12 Mars Road, Lane Cove West, NSW 2066","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-03-19","2025-04-30",351,"","750.0000","75.0000","825.0000",0.00,"PAID","T-09147","39A416 (Quote QD-0448)","9147","COMPLETE","","Repair","R DETECTION"
2785,"U0000668","PO-230155","2025-03-18 16:34:57","2025-06-29 03:09:00","Jade Ogony","","39A193","1 YORK - 1 York Street, Sydney, NSW 2000","","","TVH","CO-2752","TVH","2025-03-18","2025-04-30",351,"","1090.0000","109.0000","1199.0000",0.00,"PAID","T-09154","Life Blood Level 1","9154","COMPLETE","","Callout","R DETECTION"
2784,"U0000667","PU060229","2025-03-18 16:32:10","2025-04-12 03:16:27","Jade Ogony","","39A513","ACU - Building 600-650 - 25a Baker Road, Strathfield, NSW 2055","","","Australian Catholic University (ACU)","CO-2387","Australian Catholic University (ACU)","2025-03-18","2025-04-30",351,"","460.0000","46.0000","506.0000",0.00,"PAID","T-08335","Panel Fault","8335","COMPLETE","","Callout","R DETECTION"
2783,"U0000666","W13788146","2025-03-18 15:26:37","2025-04-12 03:16:27","Jade Ogony","","39235","Space 207 - 207 Pacific Highway, St Leonards, NSW 2065","","","Altis Bulky Retail ATF Altis Bulky Sub Trust 4 The Trust Company (Australia) LTD ACF Altis Bulky Sub Trust 4","CO-070","Knight Frank Australia Pty","2025-03-18","2025-04-30",351,"","1170.0000","117.0000","1287.0000",0.00,"PAID","T-08311","Module- Fire Trip","8311","COMPLETE","","Callout","R DETECTION"
2782,"U0000665","PN00065629","2025-03-18 14:15:05","2025-05-07 03:00:40","Jade Ogony","","39619","Buildings A, B & C - 29 Davis Road, Wetherill Park, NSW 2000","","","Lendlease Funds Management Ltd","CO-1513","Jones Lang Lasalle","2025-03-18","2025-04-30",351,"","460.0000","46.0000","506.0000",0.00,"PAID","T-09184","We note following our recent test the below defects require attention.","9184","COMPLETE","","Callout","R DETECTION"
2781,"U0000664","","2025-03-18 14:13:42","2025-04-14 03:03:47","Jade Ogony","As per accepted defect quote QD-0464 dated 13-03-2025.","39A415 AU002","Goodman AU002 - Slough Business Park - 2 Slough Avenue, Silverwater, NSW, 2128","","CO-2616","Brightwood Group Pty Ltd","*None","BrightWood Services","2025-03-18","2025-04-30",351,"","851.0000","85.1000","936.1000",0.00,"PAID","T-09213","39A415 AU002 (Quote QD-0464)","9213","COMPLETE","","Repair","R DETECTION"
2780,"U0000663","VGA0024461","2025-03-18 13:38:56","2025-04-24 03:04:35","Jade Ogony","","39715","Volkswagen - 24 Muir Road, Chullora, NSW 2190","","961","Volkswagen Group Australia","CO-1763","Volkswagen Group Australia","2025-03-18","2025-04-30",351,"","1800.0000","180.0000","1980.0000",0.00,"PAID","T-07791","Zone block plan","7791","COMPLETE","","Callout","R DETECTION"
2779,"U0000662","W12835982","2025-03-18 12:40:48","2025-04-24 03:04:35","Jade Ogony","","39A497","ACU - Building 533 - 33 Berry Street, North Sydney - NSW 2055","","1072","Australian Catholic Universities (ACU)","CO-2387","Australian Catholic University (ACU)","2025-03-18","2025-04-30",351,"","2990.0000","299.0000","3289.0000",0.00,"PAID","T-00865","AFSS Report 2024 - Detection & EWIS","865","COMPLETE","","Callout","R DETECTION"
2778,"U0000661","","2025-03-18 11:53:50","2025-04-12 03:16:27","Jade Ogony","As per accepted defect quote QD-0386 dated 17-02-2025.","39A524","Royal Life Saving Academy - 47 Lovell Road, Denistone East, NSW 2112","","1080","Royal Life Saving NSW","CO-2415","Royal Life Saving NSW","2025-03-18","2025-04-30",351,"","556.0000","55.6000","611.6000",0.00,"PAID","T-08328","39A524 (Quote QD-0386)","8328","COMPLETE","","Repair","R DETECTION"
2777,"U0000660","WOT0025307","2025-03-18 11:52:53","2025-04-12 03:16:27","Jade Ogony","As per accepted defect quote QD-0412 dated 28-02-2025.","39A504","ACU - Building 520 - 3 Berry Street, North Sydney, NSW 2055","","1072","Australian Catholic Universities (ACU)","CO-2387","Australian Catholic University (ACU)","2025-03-18","2025-04-30",351,"","542.0000","54.2000","596.2000",0.00,"PAID","T-08962","39A504 (Quote QD-0412)","8962","COMPLETE","","Repair","R DETECTION"
2776,"U0000659","15472463","2025-03-18 11:51:50","2025-04-13 03:17:22","Jade Ogony","As per accepted defect quote QD-0414 dated 28-02-2025.","39A266","BGIS Kiaora Lands - 451 New South Head Road, Double Bay, NSW  2028","","93","BGIS Pty Ltd","CO-2143","BGIS Pty Ltd ","2025-03-18","2025-04-30",351,"","542.0000","54.2000","596.2000",0.00,"PAID","T-08967","39A266 (Quote QD-0414)","8967","COMPLETE","","Repair","R DETECTION"
2775,"U0000658","7710108080","2025-03-18 11:50:46","2025-04-14 03:03:47","Jade Ogony","As per accepted defect quote QD-0341 dated 05-02-2025.","39694","Kraft Heinz - 92-96 Station Road, Seven Hills, NSW 2147","","245","Kraft-Heinz Co Australia Ltd","CO-1640","Cerebos ( Australia) Ltd","2025-03-18","2025-04-30",351,"","832.0000","83.2000","915.2000",0.00,"PAID","T-09096","39694 (Quote QD-0341)","9096","COMPLETE","","Repair","R DETECTION"
2774,"U0000657","Nelson Ferreiria","2025-03-18 11:49:18","2025-04-12 03:16:27","Jade Ogony","As per accepted defect quote QD-0218 dated 04-12-2024.","39933","Elizabeth Towers -  418A Elizabeth Street, Surry Hills, NSW 2010","","164","X Commercial","CO-1731","DB Property Services Pty Ltd","2025-03-18","2025-04-30",351,"","460.0000","46.0000","506.0000",0.00,"PAID","T-09134","39933 (Quote QD-0218)","9134","COMPLETE","","Repair","R DETECTION"
2773,"U0000656","CWO0619326","2025-03-18 11:48:18","2025-06-04 03:14:11","Jade Ogony","As per accepted defect quote QD-0433 dated 05-03-2025.","39A479","Union NSW - 4-10 Goulburn Street, Sydney, NSW 2000","","150","C/- Colliers Int’l Pty Ltd","CO-504","Colliers International","2025-03-18","2025-04-30",351,"","1099.6000","109.9600","1209.5600",0.00,"PAID","T-09109","39A479 (Quote QD-0433)","9109","COMPLETE","","Repair","R DETECTION"
2743,"U0000653","","2025-03-14 13:44:44","2025-04-18 03:10:52","Jade Ogony","","39649","Australian Red Cross Lifeblood - 17 O'Riordan Street, Alexandria, NSW 2015","","65","Australian Red Cross Lifeblood","CO-1767","Australian Red Cross Lifeblood","2025-03-14","2025-04-30",351,"","580.0000","58.0000","638.0000",0.00,"PAID","T-03908","Afterhours Call out 2nd Dec","3908","COMPLETE","","Callout","R DETECTION"
2740,"U0000650","Work Order No: 273187 Purchase Order No: 474020","2025-03-14 13:00:51","2025-04-12 03:16:27","Mariette Henderson","","39636 AU122","Goodman AU122 - Showground Business Park 12 - 20 Anella Ave, Castlehill, NSW, 2019","","","Goodman Property Services (Aust) Pty Limited SC01822","CO-074","Goodman Property Services (Aust) Pty Limited","2025-03-14","2025-04-30",351,"","460.0000","46.0000","506.0000",0.00,"PAID","T-01367","Unit 14 - Fault","1367","COMPLETE","","Callout","R DETECTION"
2720,"U0000648","192-6098-018","2025-03-10 14:45:05","2025-04-02 03:10:07","Jade Ogony","","39A370","Costco Oakdale Depot - 15 Ottellia Road, Kemps Creek, NSW 2141","","280","Costco Wholesale Auburn","CO-1742","Costco Wholesale Australia Pty Ltd","2025-03-10","2025-04-30",351,"","460.0000","46.0000","506.0000",0.00,"PAID","T-09153","Fire Alarm 7/3","9153","COMPLETE","","Callout","R DETECTION"
2719,"U0000647","W13834663","2025-03-10 14:21:22","2025-06-18 15:03:17","Jade Ogony","As per accepted defect quote QD-0345 dated 05-02-2025.","39A497","ACU - Building 533 - 33 Berry Street, North Sydney - NSW 2055","","1072","Australian Catholic Universities (ACU)","CO-2387","Australian Catholic University (ACU)","2025-03-10","2025-04-30",351,"","2064.5600","206.4600","2271.0200",0.00,"PAID","T-08968","39A497 (Quote QD-0345)","8968","COMPLETE","","Repair","R DETECTION"
