Task Ref,Task Name,Task Client,Task Property,Task Category,Task Service Group,Task Assigned To,Quoted Cost,Quoted Sell,Quoted Profit,Quoted Margin,Estimated Cost,Estimated Sell,Estimated Hours,Committed Cost,Committed Hours,Revised Cost,Revised Sell,Revised Profit,Revised Margin,Revised Hours,Uninvoiced,Left to be incurred,Billable,Net Billable,Actual Cost,Invoiced,Invoiced Credit,Net Invoiced,Actual Profit,Actual Margin,Actual Hours,Cash Position,Cumulative Actual Cost,Cumulative Net Invoiced,Activity Actual Cost,Activity Net Invoiced
T-10853,PM2025/05 Servicing - Detection (39A590 AU210) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU210 - Gateway Industrial Estate - 209-215 Walters Road, Arndell Park, NSW 2148",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,158.17,1.22,158.17,0.00,-158.17,,1.22,0.00,158.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-18764,PM2025/10 R DETECTION (39A516) ,Liberty Property Services,"206-208 Leura Mall, Leura, NSW 2780",I&T,R DETECTION,,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01809,PM2024/11 Servicing - Detection (39942) ,BGIS Pty Ltd,"Woolworths - Building 1 Kiaora Lands -  1 Kiaora Road, Double Bay, NSW 2028",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,47.67,0.37,47.67,0.00,-47.67,,0.37,0.00,47.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-30827,Fire Isolations,Primary Connect,"MONDC - 13 Bushmaster Avenue, Moorebank, NSW 2170",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,416.00,720.00,304.00,42.22%,0.00,0.00,0.00,0.00,0.00,416.00,720.00,0.00,720.00,304.00,42.22%,3.20,-416.00,416.00,720.00,0.00,0.00
T-15729,require fire isolations for each of the 2 x Comms Rooms (Quote QD-1281),SJ Electric,"Coles CFC - 154 Cowpasture Road, Wetherill Park, NSW 2164",Repair,R DETECTION,Gordon Jenkins,525.00,650.00,125.00,19.23%,0.00,0.00,0.00,0.00,0.00,420.33,1300.01,879.68,67.67%,0.00,0.00,0.00,0.00,-650.00,420.33,1300.01,0.00,1300.01,879.68,67.67%,3.23,879.68,420.33,1300.01,0.00,0.00
T-03446,PM2024/12 Servicing - Detection (39574) ,C/- CBRE Pty Ltd,"133 Vanessa Street, Kingsgrove, NSW 2208",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,56.33,0.43,56.33,0.00,-56.33,,0.43,0.00,56.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-22344,EPXD Loop No 2 open circuit fault,Primary Connect,"Primary connect- EPXD- 36 Templar Road, Erskine Park, NSW 2759",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,99.66,460.00,360.34,78.34%,0.00,0.00,0.00,0.00,0.00,99.66,460.00,0.00,460.00,360.34,78.34%,0.77,-99.66,99.66,460.00,0.00,0.00
T-11630,Isolation ,Metcash,"Goodman AU058 - Bungaribee Industrial Estate - 71 Huntingwood Drive Building 2, Huntingwood, NSW, 2148",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,175.51,1.35,175.51,460.00,284.49,61.85%,1.35,0.00,175.51,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-03656,PM2024/12 Servicing - Detection (39A619) ,Dexus Property Services P/L (DXPS),"39A619 WH 1, 2, 3, 4 2a Basalt Road Pemulwuy",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,182.00,1.40,182.00,0.00,-182.00,,1.40,0.00,182.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01200,39A424 (Quote SQ24-0002),Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU079 Greystanes Park East - (BLDG 3) Iron Mountain 3 Reconciliation Rise PEMULWUY, 2145, NSW",Repair,R DETECTION,Gordon Jenkins,134.00,857.00,723.00,84.36%,0.00,0.00,0.00,110.00,1.10,111.00,857.00,746.00,87.05%,1.10,0.00,110.00,0.00,0.00,1.00,857.00,0.00,857.00,856.00,99.88%,0.00,857.00,1.00,857.00,0.00,0.00
T-09626,PM2025/04 Servicing - Detection (39271) ,Dexus Property Services P/L (DXPS),"6 Coronation Avenue, Kings Park, NSW 2148",I&T,R DETECTION,Rory Mortel,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-15577,Sam has emailed requesting attendance to investigate fire alarm beacon flashing. 2025.,Costco Wholesale Auburn,"Costco Wholesale -  Regional Home Office - 17-21 Parramatta Road, Auburn, NSW 2141",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,286.00,580.00,294.00,50.69%,0.00,0.00,0.00,0.00,0.00,286.00,580.00,0.00,580.00,294.00,50.69%,2.20,294.00,286.00,580.00,0.00,0.00
T-06831,PM2024/11 Servicing - Detection (39A571) ,C/- CBRE Pty Ltd,"30 Loftus Road, Yennora , NSW 2161",I&T,R DETECTION,Mark Sorridimi,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-14011,Emergency Fire Drill ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU019 - Transtech Business Park - 12 Mars Road, Lane Cove West, NSW 2066",Callout,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,299.00,590.00,291.00,49.32%,0.00,0.00,0.00,0.00,0.00,299.00,590.00,0.00,590.00,291.00,49.32%,2.30,291.00,299.00,590.00,0.00,0.00
T-01841,PM2024/11 Servicing - Detection (39A223) ,C/- Steven Krulis Real Estate Consultants,"Pittking Properties - 175-181 Oxford Street, Bondi Junction, NSW  2022",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,45.50,0.35,45.50,0.00,-45.50,,0.35,0.00,45.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09224,Stair Press,117 York Street Pty Limited,"D.J.Wear - 117 York Street, Sydney, NSW 2000",Callout,R DETECTION,Ryan Robinson,0.00,0.00,0.00,,0.00,0.00,0.00,1300.00,5.00,1300.00,1260.00,-40.00,-3.17%,5.00,0.00,1300.00,0.00,0.00,0.00,1260.00,0.00,1260.00,1260.00,100.00%,0.00,1260.00,0.00,1260.00,0.00,0.00
T-10954,PM2024/11 Servicing - Detection (39A446) ,Harrison Investments Pty Ltd,"75 Old Pittwater Road, Brookvale - NSW 2100",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00843,"36 Templar Road  ERSKINE PARK, 2759, NSW",Primary Connect,"Primary connect- EPXD- 36 Templar Road, Erskine Park, NSW 2759",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-02154,PM2024/11 Servicing - Detection (39A619) ,Dexus Property Services P/L (DXPS),"39A619 WH 1, 2, 3, 4 2a Basalt Road Pemulwuy",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,225.33,1.73,225.33,0.00,-225.33,,1.73,0.00,225.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-19872,Monthly Testing September 2025 (Quote QD-1529),Kenneth R Moras Property Holdings Pty Ltd,"Pro-Pac Packaging (BLDG 1) - 147 Newton Road, Wetherill Park, NSW 2164",Repair,R DETECTION,Gordon Jenkins,1050.00,1300.01,250.01,19.23%,0.00,0.00,0.00,0.00,0.00,127.83,1300.01,1172.18,90.17%,0.00,0.00,0.00,0.00,0.00,127.83,1300.01,0.00,1300.01,1172.18,90.17%,0.98,1172.18,127.83,1300.01,0.00,0.00
T-18286,Fault on FIP,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU870 - Chep - 13-15 Interchange Drive, Eastern Creek - NSW 2766",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,249.16,460.00,210.84,45.84%,0.00,0.00,0.00,0.00,0.00,249.16,460.00,0.00,460.00,210.84,45.84%,1.92,210.84,249.16,460.00,0.00,0.00
T-09882,Monthly Defect March - VESDA (Quote QD-0535),Lendlease Funds Management Ltd,"Zirco Data -  1 Johnson Road, Campbelltown, NSW 2560",Repair,R DETECTION,Gordon Jenkins,460.00,460.00,0.00,0.00%,0.00,0.00,0.00,325.00,2.50,325.00,590.00,265.00,44.92%,2.50,0.00,325.00,0.00,0.00,0.00,590.00,0.00,590.00,590.00,100.00%,0.00,590.00,0.00,590.00,0.00,0.00
T-25091,39A505 (Service Quote SQ-0395),Australian Catholic Universities (ACU),"ACU - Building 502 - 40 Edward Street, North Sydney - NSW 2055",Repair,R DETECTION,Nu Unasa,920.00,1160.00,240.00,20.69%,0.00,0.00,0.00,0.00,0.00,2080.00,1160.00,-920.00,-79.31%,0.00,0.00,0.00,0.00,0.00,2080.00,1160.00,0.00,1160.00,-920.00,-79.31%,8.00,-920.00,2080.00,1160.00,0.00,0.00
T-10547,PM2025/05 Servicing - Detection (39704) ,Sterilisation Technologies Australia Pty Ltd,"Frutex - 20 St Albans Road, Kingsgrove, NSW 2208",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,104.00,0.80,104.00,0.00,-104.00,,0.80,0.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-06569,VESDA Fault,Lendlease Funds Management Ltd,"Zirco Data -  1 Johnson Road, Campbelltown, NSW 2560",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,162.50,1.25,162.50,460.00,297.50,64.67%,1.25,0.00,162.50,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-09800,PM2025/04 Servicing - Detection (39A602 B) ,Logos Property Management Pty Limited,"LOGOS - Building 5 - 145 Hollinsworth Road, Marsden Park, NSW 2765",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,43.33,0.33,43.33,0.00,-43.33,,0.33,0.00,43.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09494,PM2025/04 Servicing - Detection (39709) ,Rathdrum Properties Pty Ltd,"8 Priddle Street, Warwick Farm, NSW 2170",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,99.66,0.77,99.66,0.00,-99.66,,0.77,0.00,99.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-07292,PM2025/02 Servicing - Detection (39A581 C) ,Logos Property Management Pty Limited,"LOGOS -  Unit 1C, 246 Miller Road, Villawood, NSW 2163",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,104.00,0.80,104.00,0.00,-104.00,,0.80,0.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-14128,FIP alarms,George Vasili & Nick Vasili C/- CBRE,"Sircel - 78-82 Marple Avenue, Villawood, NSW 2163",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,195.00,460.00,265.00,57.61%,0.00,0.00,0.00,0.00,0.00,195.00,460.00,0.00,460.00,265.00,57.61%,1.50,265.00,195.00,460.00,0.00,0.00
T-01194,Level 2 Isolation,Knight Frank,"Space 207 - 207 Pacific Highway, St Leonards, NSW 2065",Callout,R DETECTION,John Minai,0.00,0.00,0.00,,0.00,0.00,0.00,88.33,0.88,145.00,460.00,315.00,68.48%,0.88,0.00,88.33,0.00,0.00,56.67,460.00,0.00,460.00,403.33,87.68%,0.57,403.33,56.67,460.00,0.00,0.00
T-05313,PM2025/01 Servicing - Detection (39754) ,The Trustee For Gemstone Arndell Park Asset,"Foothills Distribution Centre - 30 Lidco Street, Arndell Park, NSW 2148",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,164.67,1.27,164.67,0.00,-164.67,,1.27,0.00,164.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01878,PM2024/11 Servicing - Detection (39A369) ,Logos Property Management Pty Limited,"LOGOS - Sigma Healthcare - 2 Imperata Close, Kemps Creek, NSW 2165",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,149.50,1.15,149.50,0.00,-149.50,,1.15,0.00,149.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-17442,FAS Fault,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU893 - Riverwood Business Park - 92-100 Belmore Road, Riverwood, NSW, 2210",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,182.00,460.00,278.00,60.43%,0.00,0.00,0.00,0.00,0.00,182.00,460.00,0.00,460.00,278.00,60.43%,1.40,278.00,182.00,460.00,0.00,0.00
T-08580,PM2025/03 Servicing - Detection (39785) ,Linfox Australia,"Linfox Workshop Service Centre - 65 Lenore Drive, Erskine Park, NSW 2759",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,78.00,0.60,78.00,0.00,-78.00,,0.60,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-14422,Baby Kingdom T1.2 + T1.3 - Isolate Smoke Detectors,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU181 -Homemaker Centre -  49-59 O'Riordan Street, Alexandria, NSW 2015",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,372.66,590.00,217.34,36.84%,0.00,0.00,0.00,0.00,0.00,372.66,590.00,0.00,590.00,217.34,36.84%,2.87,217.34,372.66,590.00,0.00,0.00
T-10481,PM2025/05 Servicing - Detection (39418 A AU543) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU543 - Zirco Data - 15-23 Quarry Road, Erskine Park, NSW 2759",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,36.83,0.28,36.83,0.00,-36.83,,0.28,0.00,36.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-07299,PM2025/02 Servicing - Detection (39A591) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU240 - Park View Business Park - 3 Talavera Road, Macquarie Park, NSW 2113",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,114.83,0.88,114.83,0.00,-114.83,,0.88,0.00,114.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-05100,PM2025/01 Servicing - Detection (39955) ,117 York Street Pty Limited,"D.J.Wear - 117 York Street, Sydney, NSW 2000",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,4.33,0.03,4.33,0.00,-4.33,,0.03,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01853,PM2024/11 Servicing - Detection (39068) ,Dexus Property Services P/L (DXPS),"39068 DHL / Colgate -  93 Williamson Road, Ingleburn, 2565",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,2.17,0.02,2.17,0.00,-2.17,,0.02,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-02199,PM2024/11 Servicing - Detection (39A675) ,FDC Construction & Fitout Pty Ltd,"Mobis - 77 Peter Brock Drive, Eastern Creek, NSW 2766",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,84.50,0.65,84.50,0.00,-84.50,,0.65,0.00,84.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-02070,PM2024/11 Servicing - Detection (39A578) ,Henderson & Horning Pty Ltd,"40 Ricketty Road, Mascot, NSW 2020",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,82.33,0.63,82.33,0.00,-82.33,,0.63,0.00,82.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-10476,PM2025/05 Servicing - Detection (39413 AU543) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU543 - 33-38 Quarry Road (Bld B, Bld C & Bld D), Erskine Park, NSW 2759",I&T,R DETECTION,Rory Mortel,0.00,0.00,0.00,,0.00,0.00,0.00,23.83,0.18,23.83,0.00,-23.83,,0.18,0.00,23.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09867,APFS Report 2025- Detection (Quote QD-0500),X Commercial,"Bodium - 487 Elizabeth Street, Surry Hills, NSW 2010",Repair,R DETECTION,Gordon Jenkins,460.00,460.00,0.00,0.00%,0.00,0.00,0.00,162.50,1.25,162.50,460.00,297.50,64.67%,1.25,0.00,162.50,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-04555,39A602 C (Quote QD-0255),Logos Property Management Pty Limited,"LOGOS - Building 6 - 145 Hollinsworth Road, Marsden Park 2765",Repair,R DETECTION,Jade Ogony,1750.00,2374.00,624.00,26.28%,0.00,0.00,0.33,0.00,0.00,1750.00,2374.00,624.00,26.28%,0.33,0.00,0.00,0.00,0.00,1750.00,2374.00,0.00,2374.00,624.00,26.28%,0.00,2374.00,1750.00,2374.00,0.00,0.00
T-17328,investigate our Fire panel errors/faults,Linfox Australia,"Linfox - 3 Harris Avenue, Marsden Park, NSW 2765",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,78.00,460.00,382.00,83.04%,0.00,0.00,0.00,0.00,0.00,78.00,460.00,0.00,460.00,382.00,83.04%,0.60,382.00,78.00,460.00,0.00,0.00
T-07163,PM2025/02 Servicing - Detection (39A415) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU002 - Slough Business Park - 2 Slough Avenue, Silverwater, NSW, 2128",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,290.34,2.23,290.34,0.00,-290.34,,2.23,0.00,290.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09184,We note following our recent test the below defects require attention.,Lendlease Funds Management Ltd,"Buildings A, B & C - 29 Davis Road, Wetherill Park, NSW 2000",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,108.34,0.83,108.34,460.00,351.66,76.45%,0.83,0.00,108.34,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-06864,PM2025/02 Servicing - Detection (39056) ,Campbellfield Land Pty Ltd as trustee for Campbellfield Land Pty Ltd Land Unit Trust C/- CBRE (V) Pty Ltd VIC Rents Trust,"Bronson & Jacobs - 70 Marple Avenue, Villawood, NSW 2163",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,86.67,0.67,86.67,0.00,-86.67,,0.67,0.00,86.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09708,PM2025/04 Servicing - Detection (39A482) ,GENERAL AUSTRALIA,"Fujitsu General - 1 Telopea Place, Eastern Creek, NSW 2766",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,97.50,0.75,97.50,0.00,-97.50,,0.75,0.00,97.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-09312,Warehouse fault,Lendlease Real Estate Investments Ltd,"Visy Recycling - 112 Euston Road, Alexandria, NSW 2015",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,405.17,3.12,405.17,460.00,54.83,11.92%,3.12,0.00,405.17,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-05054,PM2025/01 Servicing - Detection (39770) ,X Commercial 2,"De Luxe - 7 Blackfriars Street, Chippendale, NSW 2008",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,4.33,0.03,4.33,0.00,-4.33,,0.03,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-03224,PM2024/12 Servicing - Detection (39550) ,Bendal Pty Limited,"Ultimo Trade Centre -  28-48 Wattle Street, Ultimo, NSW 2007",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,39.00,0.30,39.00,0.00,-39.00,,0.30,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-11263,Attendance required for SUB FIP showing fault.2025.,The Trustee for Charter Hall Prime Industrial Fund C/- CBRE Pty Ltd CBRE,"Coles CFC - 154 Cowpasture Road, Wetherill Park, NSW 2164",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,227.50,1.75,227.50,460.00,232.50,50.54%,1.75,0.00,227.50,0.00,0.00,0.00,460.00,0.00,460.00,460.00,100.00%,0.00,460.00,0.00,460.00,0.00,0.00
T-26137,fire engineer would like to inspect,State Library of NSW,"State Library of NSW - 1 Shakespeare Place, Sydney, NSW 2000",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,590.00,590.00,100.00%,0.00,0.00,0.00,0.00,0.00,0.00,590.00,0.00,590.00,590.00,100.00%,0.00,590.00,0.00,590.00,0.00,0.00
T-12618,Multiple faults on FIP,Retail Ready Operations Australia,"COLES RRM - 54 Templar Road, Erskine Park, NSW 2759",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,292.50,590.00,297.50,50.42%,0.00,0.00,0.00,0.00,0.00,292.50,590.00,0.00,590.00,297.50,50.42%,2.25,297.50,292.50,590.00,0.00,0.00
T-05338,PM2025/01 Servicing - Detection (39A581) ,Logos Property Management Pty Limited,"LOGOS - 246 Miller Road, Villawood, NSW 2165",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,82.33,0.63,82.33,0.00,-82.33,,0.63,0.00,82.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-03511,PM2024/12 Servicing - Detection (39A482) ,GENERAL AUSTRALIA,"Fujitsu General - 1 Telopea Place, Eastern Creek, NSW 2766",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,114.84,0.88,114.84,0.00,-114.84,,0.88,0.00,114.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-00642,PM2024/10 Servicing - Detection (39A602 A) ,Logos Property Management Pty Limited,"LOGOS - Building 4 - 145 Hollinsworth Road, Marsden Park, NSW 2765",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,38.33,0.38,38.33,0.00,-38.33,,0.38,0.00,38.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01967,PM2024/11 Servicing - Detection (39A428) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU820 - City West Office Park - Building A (Channel 10) -1-31 Saunders Street PYRMONT, NSW, 2009,",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,130.00,1.00,130.00,0.00,-130.00,,1.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01359,39323 (Quote QD-0020),Landhop Pty Ltd,"Landhop Chatswood - 11 Spring Street, Chatswood, NSW 2067",Repair,R DETECTION,John Minai,452.38,471.09,18.71,3.97%,0.00,0.00,0.00,15.00,0.15,233.41,471.09,237.68,50.45%,0.15,0.00,15.00,0.00,0.00,218.41,471.09,0.00,471.09,252.68,53.64%,2.08,262.76,218.41,471.09,0.00,0.00
T-00293,PM2024/10 Servicing - Detection (39A162) ,Harrison Investments Pty Ltd,"39A162 Country Womens Association of NSW - 244 Coward Street, MASCOT, 202",I&T,R DETECTION,Sydney Kak,0.00,0.00,0.00,,0.00,0.00,0.00,45.00,0.45,45.00,0.00,-45.00,,0.45,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-01828,PM2024/11 Servicing - Detection (39A114 A) ,Goodman Property Services (Aust) Pty Limited SC01822,"Goodman AU877 - Silverwater D/C - Warehouse 1/2 - 4 Newington Road, Silverwater, NSW 1044",I&T,R DETECTION,Darren Brailey,0.00,0.00,0.00,,0.00,0.00,0.00,78.00,0.60,78.00,0.00,-78.00,,0.60,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00
T-12840,Isolation Tower B Level 7,The Trust Company (Australia) Ltd ATF Ascendas Business Park Trust No.1 C/- Colliers,"Metrolink Corporate Park - 197-201 Coward Street  Mascot, NSW 2020",Callout,R DETECTION,Nu Unasa,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,80.17,590.00,509.83,86.41%,0.00,0.00,0.00,0.00,0.00,80.17,590.00,0.00,590.00,509.83,86.41%,0.62,509.83,80.17,590.00,0.00,0.00
T-31588,AU106 - Pack & Send Ceiling Tile,Goodman Property Services (Aust) Pty Limited  SC01822,"Goodman AU106 - M5 Industry Park - Building 3A/3B/3C - 1 Moorebank Avenue, Moorebank NSW 2170",Callout,R DETECTION,Gordon Jenkins,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,325.00,460.00,135.00,29.35%,0.00,0.00,0.00,0.00,0.00,325.00,460.00,0.00,460.00,135.00,29.35%,2.50,135.00,325.00,460.00,0.00,0.00
